"","x","y","z","face","place","object"
"V4966",2.8183,-52.589,16.368,9.69896545303159e-05,0.000313038651367128,-0.000410028305897443
"V4974",2.683,-49.124,17.146,-0.000287502397923821,0.000617904085859429,-0.000330401687935608
"V4976",25.289,-48.837,17.389,0.000423002136608316,-0.000423339218169508,3.37081561192354e-07
"V4982",2.5478,-45.657,17.923,-0.000170114759578503,-0.000169387757771836,0.000339502517350338
"V5001",43.722,-38.199,19.925,0.000718612450239892,-0.000647929839312544,-7.06826109273486e-05
"V5261",-0.7579,-57.429,18.874,-6.23138772842494e-05,0.00058496474017173,-0.00052265086288748
"V5262",6.7775,-57.333,18.955,0.000322592520724262,0.000344727685358952,-0.000667320206083214
"V5269",-0.89315,-53.963,19.652,-0.000255383596680453,0.000308861407833697,-5.34778111532436e-05
"V5270",6.6423,-53.867,19.733,-0.00101148377716362,0.00106930870009954,-5.78249229359155e-05
"V5273",25.481,-53.629,19.935,-0.000336659952433666,-0.000316740342916508,0.000653400295350174
"V5280",-1.0284,-50.496,20.43,0.000358360634362023,-0.000104452419258417,-0.000253908215103605
"V5287",6.3718,-46.934,21.288,0.000257721508882142,-0.000314764935459938,5.70434265777965e-05
"V5323",20.902,-32.879,24.561,-0.000356587529019763,0.00029827016878558,5.83173602341837e-05
"V5340",-36.02,-23.195,26.287,-0.000227608070355009,-0.000323352878346492,0.000550960948701501
"V5341",-32.252,-23.148,26.327,-0.000189821365399498,0.000333699752918801,-0.000143878387519303
"V5361",35.161,-11.89,29.39,-9.36133500862299e-05,-0.000479976806983713,0.000573590157069943
"V5552",-4.4693,-58.803,22.158,0.00015446795874167,-0.000355231514839951,0.00020076355609828
"V5553",-0.70164,-58.754,22.199,-6.77797154869434e-05,-0.000120416336698083,0.000188196052185026
"V5569",6.5633,-51.727,23.835,-0.000537780687432166,0.000114545317657704,0.000423235369774462
"V5577",2.6603,-48.308,24.573,-0.000627748357509706,0.000299393119348348,0.000328355238161358
"V5619",39.796,-33.965,28.089,-0.000430990124725292,-3.55911090074671e-05,0.00046658123373276
"V5700",-25.878,6.8188,36.733,0.000266342617386506,0.000487033383120174,-0.00075337600050668
"V5798",-38.668,44.805,45.168,-0.000264093084561012,5.53277957254942e-06,0.000258560304988462
"V5844",-12.971,62.471,49.34,-0.000212281867246575,-0.000390812448547719,0.000603094315794294
"V5860",-0.64537,-60.08,25.523,0.000339267823234275,0.000151741157173105,-0.00049100898040738
"V5865",10.523,-56.471,26.422,0.000288652988197019,-0.000253549852832856,-3.51031353641626e-05
"V5871",6.6196,-53.052,27.16,-0.00013150299183908,-0.000468058579387967,0.000599561571227047
"V5881",-1.0511,-49.681,27.857,-0.000285063833846148,0.000221190200770369,6.38736330757787e-05
"V5915",2.1756,-35.769,31.008,0.000436927959443543,-0.000282021264975193,-0.000154906694468351
"V5985",-44.119,-8.6108,36.745,0.000364497018281606,-0.000136195456698421,-0.000228301561583184
"V5986",-29.048,-8.4196,36.906,-8.68363282783243e-05,0.000764713951428325,-0.000677877623150001
"V5997",-44.254,-5.1443,37.522,0.000295007572606237,1.08650485330518e-05,-0.000305872621139288
"V6001",19.797,-4.3326,38.211,0.000415911465944924,-6.51261941800977e-05,-0.000350785271764826
"V6002",23.565,-4.2852,38.252,0.000575089432638651,-7.1213348838776e-07,-0.000574377299150264
"V6078",-37.801,22.682,43.825,0.00024892698270172,0.000396084295023577,-0.000645011277725297
"V6198",6.5406,-50.911,31.262,-0.000283704664982068,3.77782163964435e-05,0.000245926448585624
"V6203",-1.1301,-47.541,31.959,-0.000390900114655811,-0.000319994808379115,0.000710894923034925
"V6211",-1.2653,-44.074,32.736,-0.000301579667217576,-0.000142236546825089,0.000443816214042665
"V6220",-12.704,-40.752,33.393,-0.000321991714980027,0.000506353993495927,-0.0001843622785159
"V6500",-4.7063,-52.38,34.465,-0.000342320551737434,0.000346068393822401,-3.7478420849672e-06
"V6505",-1.0738,-48.866,35.284,0.000353222312384023,-0.000113297246791003,-0.00023992506559302
"V6514",-16.415,-42.125,36.677,0.000400357158216133,-0.000226602225430501,-0.000173754932785631
"V6516",-5.112,-41.981,36.798,8.20539880816103e-05,0.000342132532043926,-0.000424186520125536
"V6525",-24.086,-38.754,37.374,-0.00019664085775318,0.000525275279630502,-0.000328634421877322
"V6526",-20.318,-38.706,37.414,-0.000248551673449182,0.000744177399432554,-0.000495625725983372
"V6532",9.8236,-38.324,37.738,-0.000583063278664631,0.000740252705912997,-0.000157189427248365
"V6557",-13.188,-28.212,39.828,-0.000637574679816354,0.00013538566051503,0.000502189019301325
"V6562",13.186,-27.877,40.113,-0.000228499412158018,-2.61123015180559e-05,0.000254611713676074
"V6807",17.551,-43.021,40.366,-0.000107950444104205,-7.89840473526819e-05,0.000186934491456887
"V6814",-16.629,-36.518,41.557,-0.000189192074834564,-2.68727491315659e-05,0.00021606482396613
"V6817",5.9769,-36.231,41.8,-0.000301178913019325,0.000244515684578435,5.66632284408897e-05
"V6872",20.236,-15.242,46.629,0.000100049358949276,5.52359081636512e-05,-0.000155285267112927
"V6936",23.192,5.6039,51.336,-0.000165423053275718,0.00023062035740052,-6.51973041248021e-05
"V7172",4.7369,-4.219,56.227,0.000178612318220554,-0.000274097817953333,9.54854997327789e-05
